file_year,category,rank,name,year,high_school,city_state,position,totalpoints,pointspergame,totaltdnum,fgmade,patkickingmade,safeties,gamesplayed
2018,"offense,scoring",486,Jessie Anderson,Senior,Longview (TX),(TX),RB,156,9.8,26,,,,16
2018,"offense,scoring",487,Gavyn Doane,Senior,"North Knox (Bicknell, IN)","(Bicknell, IN)","RB, FS",154,15.4,22,,,,10
2018,"offense,scoring",488,Calvin Stringer,Sophomore,Sneads (FL),(FL),"RB, DB",154,15.4,25,,,,10
2018,"offense,scoring",489,Jean Alvarez,Senior,Union City (NJ),(NJ),"RB, LB",154,15.4,25,,,,10
2018,"offense,scoring",490,Preston Blain,Senior,"Glacier (Kalispell, MT)","(Kalispell, MT)","RB, MLB",154,14.0,25,,,,11
2018,"offense,scoring",491,Malcolm Wilson,Junior,"North Rowan (Spencer, NC)","(Spencer, NC)","RB, SB",154,14.0,25,,,,11
2018,"offense,scoring",492,Ludovick Choquette,Junior,"Clearwater Academy International (Clearwater, FL)","(Clearwater, FL)",RB,154,14.0,22,,,,11
2018,"offense,scoring",493,Armonie Calhoun,Senior,"Central (West Helena, AR)","(West Helena, AR)","QB, WR",154,12.8,23,,,,12
2018,"offense,scoring",494,Everett Johnson,Senior,Bluffton (IN),(IN),,154,12.8,25,,,,12
2018,"offense,scoring",495,Christian Salibo,Senior,"Tri-City Christian (Vista, CA)","(Vista, CA)","RB, SS",154,12.8,25,,,0,12
2018,"offense,scoring",496,Michael Cox,Junior,"Holy Innocents Episcopal (Atlanta, GA)","(Atlanta, GA)","RB, DE",154,12.8,25,,,,12
2018,"offense,scoring",497,Deondre Begay,Junior,Newcomb (NM),(NM),"QB, S",154,12.8,22,,,,12
2018,"offense,scoring",498,Jake Autrey,Senior,"Mountain Heritage (Burnsville, NC)","(Burnsville, NC)","RB, CB",154,11.8,23,,,,13
2018,"offense,scoring",499,Zaquand Irby,Senior,"Ganesha (Pomona, CA)","(Pomona, CA)","RB, CB",152,16.9,25,,,,9
2018,"offense,scoring",500,Trey Kiser,Senior,Sulphur (OK),(OK),"RB, MLB",152,15.2,25,,,0,10
2018,"offense,scoring",251,Iuden Romero,Junior,Stratford (TX),(TX),"RB, CB",182,13.0,29,,,,14
2018,"offense,scoring",252,Bailey Sulzer,Senior,"West Valley (Cottonwood, CA)","(Cottonwood, CA)","RB, MLB",182,13.0,30,,,,14
2018,"offense,scoring",253,Andray Pope,Junior,"Hillcrest (Evergreen, AL)","(Evergreen, AL)","RB, SS",181,13.9,25,,27,,13
2018,"offense,scoring",254,Rahsul Faison,Senior,"Salisbury School (Salisbury, CT)","(Salisbury, CT)","RB, CB",180,22.5,30,,,0,8
2018,"offense,scoring",255,Anthony Ligi,Senior,Wolcott (CT),(CT),"RB, FS",180,18.0,25,,,0,10
2018,"offense,scoring",256,Jordan Shelton,Senior,"Fort Bend Kempner (Sugar Land, TX)","(Sugar Land, TX)","RB, FS",180,18.0,27,,,,10
2018,"offense,scoring",257,Elijah Hawkins,Senior,"Jordan (Los Angeles, CA)","(Los Angeles, CA)",ATH,180,16.4,27,,,,11
2018,"offense,scoring",258,Cole Blubaugh,Junior,"Berlin Brothersvalley (Berlin, PA)","(Berlin, PA)","RB, DB",180,16.4,30,,,,11
2018,"offense,scoring",259,Charles Crawford iii,Junior,"Bishop Lynch (Dallas, TX)","(Dallas, TX)","DB, RB",180,16.4,30,,,,11
2018,"offense,scoring",260,Alex Rodgers,Senior,"Roncalli Catholic (Omaha, NE)","(Omaha, NE)","QB, RB",180,16.4,30,,,0,11
2018,"offense,scoring",261,Deion Hankins,Senior,"Parkland (El Paso, TX)","(El Paso, TX)",RB,180,16.4,30,,,,11
2018,"offense,scoring",262,Deondrick Glass,Senior,Katy (TX),(TX),"RB, SB",180,16.4,30,,,,11
2018,"offense,scoring",263,Devin Hembry,Senior,"Hilldale (Muskogee, OK)","(Muskogee, OK)","RB, FS",180,15.0,30,,,,12
2018,"offense,scoring",264,Andre Washington,Senior,"Liberty Christian (Argyle, TX)","(Argyle, TX)","RB, OLB",180,15.0,30,,,0,12
2018,"offense,scoring",265,Simeon Thompson,Senior,"Erwin (Asheville, NC)","(Asheville, NC)","SB, CB",180,15.0,27,,,,12
2018,"offense,scoring",266,Cody Ostler,Junior,Battle Mountain (NV),(NV),"RB, LB",180,15.0,30,,,,12
2018,"offense,scoring",267,Jordan Garcia,Senior,Palm Desert (CA),(CA),"DL, RB",180,15.0,30,,,,12
2018,"offense,scoring",268,Isaiah Estes,Senior,Fayette (MO),(MO),"RB, MLB",180,13.8,28,,,,13
2018,"offense,scoring",269,Jaden Shirden,Junior,"St. Joseph (Trumbull, CT)","(Trumbull, CT)",RB,180,13.8,30,,,,13
2018,"offense,scoring",270,Stephen Kelly,Senior,Coudersport (PA),(PA),"RB, S",180,13.8,30,,,,13
2018,"offense,scoring",271,Brendyn Harris,Senior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)","RB, CB",180,13.8,30,,,,13
2018,"offense,scoring",272,Jaden Jenkins,Senior,"Jefferson County (Louisville, GA)","(Louisville, GA)",QB,180,13.8,30,,,,13
2018,"offense,scoring",273,Chance Albrecht,Senior,Cuero (TX),(TX),"RB, DE",180,12.9,30,,,,14
2018,"offense,scoring",274,Kenric Jameison,Senior,"Linfield Christian (Temecula, CA)","(Temecula, CA)","RB, S",180,12.0,30,,,,15
2018,"offense,scoring",275,Henry Blackburn,Junior,"Fairview (Boulder, CO)","(Boulder, CO)","DB, ATH",179,14.9,17,4,65,,12
2018,"offense,scoring",276,Bryce Huettner,Senior,"Iola-Scandinavia (Iola, WI)","(Iola, WI)","RB, MLB",178,17.8,29,,,0,10
2018,"offense,scoring",277,Dalonte Baskerville,Senior,"Rosemont (Sacramento, CA)","(Sacramento, CA)","RB, CB",178,16.2,29,,,,11
2018,"offense,scoring",278,West Streeter,Senior,Amity (OR),(OR),,178,14.8,28,,,,12
2018,"offense,scoring",279,Blair Anderson,Sophomore,"Destiny Christian (Del City, OK)","(Del City, OK)","QB, DB",178,14.8,27,,,,12
2018,"offense,scoring",280,Jarquez Hunter,Sophomore,"Neshoba Central (Philadelphia, MS)","(Philadelphia, MS)","RB, OLB",178,13.7,29,,,,13
2018,"offense,scoring",281,Dhante Gibson,Senior,Junction City (AR),(AR),"RB, SS",178,13.7,24,,,,13
2018,"offense,scoring",282,Brandon Marshall,Senior,"Raines (Jacksonville, FL)","(Jacksonville, FL)",RB,178,12.7,29,,,,14
2018,"offense,scoring",283,Zachary Dressler,Senior,Douglass (KS),(KS),"RB, ILB",176,19.6,25,,,,9
2018,"offense,scoring",284,Elijah Lear,Senior,"Bartlett (Anchorage, AK)","(Anchorage, AK)","RB, LB",176,17.6,28,,,,10
2018,"offense,scoring",285,Jakobe Harris,Senior,"Tennyson (Hayward, CA)","(Hayward, CA)","RB, CB",176,17.6,29,,,,10
2018,"offense,scoring",286,Tyvon Hardrick,Junior,"Victoria West (Victoria, TX)","(Victoria, TX)",,176,17.6,29,,,,10
2018,"offense,scoring",287,Edwin Udengwu,Junior,"Glenn (Norwalk, CA)","(Norwalk, CA)","SS, RB",176,16.0,27,,,,11
2018,"offense,scoring",288,Jonah Roberts,Junior,Windsor (MO),(MO),"RB, SS",176,16.0,29,,,,11
2018,"offense,scoring",289,Luke Conner,Senior,Boonville (IN),(IN),"RB, DB",176,14.7,28,,,,12
2018,"offense,scoring",290,Corey Siemer,Junior,"Foard (Newton, NC)","(Newton, NC)","RB, OLB",176,14.7,28,,,,12
2018,"offense,scoring",291,Cade Radam,Senior,"Creekview (Canton, GA)","(Canton, GA)",RB,176,13.5,28,,,,13
2018,"offense,scoring",292,Nico Vargas,Junior,"C.H. Yoe (Cameron, TX)","(Cameron, TX)","MLB, RB",176,13.5,29,,,0,13
2018,"offense,scoring",293,Keyshawn Johnson,Senior,Falls City (TX),(TX),"QB, RB",176,11.7,22,,,,15
2018,"offense,scoring",294,Marquis Crosby,Sophomore,Seminary (MS),(MS),RB,176,11.0,28,,,,16
2018,"offense,scoring",295,Liam O'mara,Senior,Queensbury (NY),(NY),"CB, RB",174,17.4,28,,,,10
2018,"offense,scoring",296,Patrick Connery,Senior,Kearney (MO),(MO),,174,15.8,29,,,,11
2018,"offense,scoring",297,Jermaine Corbett,Junior,Long Branch (NJ),(NJ),"RB, CB",174,15.8,29,,,,11
2018,"offense,scoring",298,Tayvion Robinson,Senior,"Cox (Virginia Beach, VA)","(Virginia Beach, VA)","WR, CB",174,15.8,28,,,,11
2018,"offense,scoring",299,Trey Heidlage,Senior,Batesville (IN),(IN),"QB, WR",174,14.5,29,,,,12
2018,"offense,scoring",300,Ryan Clark,Senior,"East Stroudsburg South (East Stroudsburg, PA)","(East Stroudsburg, PA)","RB, OLB",174,14.5,29,,,,12
2018,"offense,scoring",301,Brian Battie,Junior,"Braden River (Bradenton, FL)","(Bradenton, FL)",RB,174,14.5,29,,,,12
2018,"offense,scoring",302,Ryan Clark,Senior,"East Stroudsburg South (East Stroudsburg, PA)","(East Stroudsburg, PA)","RB, OLB",174,14.5,29,,,,12
2018,"offense,scoring",303,Dee Black,Junior,Jefferson (TX),(TX),"WR, CB",174,14.5,29,,,,12
2018,"offense,scoring",304,Cade Campbell,Junior,"Mississinewa (Gas City, IN)","(Gas City, IN)","RB, CB",174,14.5,28,,,1,12
2018,"offense,scoring",305,Tyreke Brown,Senior,"Penns Grove (Carneys Point, NJ)","(Carneys Point, NJ)","ATH, LB",174,13.4,28,,,,13
2018,"offense,scoring",306,Noah Bourgeois,Senior,"Notre Dame (Crowley, LA)","(Crowley, LA)","RB, SB",174,13.4,29,,,,13
2018,"offense,scoring",307,Cam Tucker,Junior,Palisade (CO),(CO),"QB, FS",174,13.4,29,,,,13
2018,"offense,scoring",308,Hunter Ensley,Junior,Huntingdon (TN),(TN),"WR, SS",174,13.4,29,,,,13
2018,"offense,scoring",309,Dayne Christiansen,Senior,Pleasant Grove (UT),(UT),"SB, RB",174,13.4,29,,,,13
2018,"offense,scoring",310,Uveekie Fields,Senior,Hawthorne (FL),(FL),"RB, SS",174,13.4,29,,,,13
2018,"offense,scoring",311,Quen Wilson,Senior,"Mary Persons (Forsyth, GA)","(Forsyth, GA)",RB,174,13.4,29,,,,13
2018,"offense,scoring",312,Ethan Howard,Senior,"Bandys (Catawba, NC)","(Catawba, NC)","FB, RB",174,12.4,28,,,,14
2018,"offense,scoring",313,Ernest Ceasar,Sophomore,"East Chambers (Winnie, TX)","(Winnie, TX)","RB, FS",174,12.4,29,,,,14
2018,"offense,scoring",314,Shatydrick Bailey,Senior,Mart (TX),(TX),"SB, DT",174,10.9,27,,,1,16
2018,"offense,scoring",315,Chris Romero,Senior,"North (Bakersfield, CA)","(Bakersfield, CA)","RB, DB",172,15.6,27,,,,11
2018,"offense,scoring",316,Kiahn Martinez,Senior,"Regis Jesuit (Aurora, CO)","(Aurora, CO)",RB,172,15.6,28,,,,11
2018,"offense,scoring",317,Isaiah Woods,Senior,"Millennium (Tracy, CA)","(Tracy, CA)","RB, OLB",172,15.6,28,,,,11
2018,"offense,scoring",318,Bryson Daily,Junior,Abernathy (TX),(TX),"QB, OLB",172,14.3,21,0,40,0,12
2018,"offense,scoring",319,Brayden Wilcox,Sophomore,Christoval (TX),(TX),"QB, C",172,14.3,28,,,,12
2018,"offense,scoring",320,Max Moyers,Sophomore,Lewisburg (PA),(PA),"RB, SS",172,14.3,28,,,,12
2018,"offense,scoring",321,Trey Benson,Junior,"St. Joseph (Greenville, MS)","(Greenville, MS)","TB, LB",172,14.3,26,,,,12
2018,"offense,scoring",322,Zach Westmoreland,Junior,Joplin (MO),(MO),"WR, RB",172,13.2,28,,,,13
2018,"offense,scoring",323,Chasen Kiefer,Junior,"Wayne (Corydon, IA)","(Corydon, IA)","RB, SS",170,21.3,26,,,,8
2018,"offense,scoring",324,Qwontrel Walker,Sophomore,Stillwater (OK),(OK),RB,170,18.9,28,,,,9
2018,"offense,scoring",325,Tony Amerson,Senior,"St. James (Montgomery, AL)","(Montgomery, AL)",B,170,17.0,27,,,,10
2018,"offense,scoring",326,Brayden Kinney,Senior,Union City (PA),(PA),"RB, DB",170,17.0,24,,,,10
2018,"offense,scoring",327,Brec Alward,Senior,Alma (MI),(MI),"RB, CB",170,15.5,28,,,0,11
2018,"offense,scoring",328,Daniel Abrams,Junior,"FEAST HomeSchool (San Antonio, TX)","(San Antonio, TX)",K,170,15.5,,2,81,,11
2018,"offense,scoring",329,Shamonte Rogers,Junior,"Savanna (Anaheim, CA)","(Anaheim, CA)","RB, DE",170,14.2,27,,,,12
2018,"offense,scoring",330,James Mabry,Senior,Mooresville (IN),(IN),"RB, DB",170,14.2,28,,,,12
2018,"offense,scoring",331,Jonny Barrett,Senior,"Mount Si (Snoqualmie, WA)","(Snoqualmie, WA)",WR,170,14.2,28,,,,12
2018,"offense,scoring",332,Travon Mathews,Senior,"Marion County (Buena Vista, GA)","(Buena Vista, GA)","RB, MLB",170,13.1,28,,,,13
2018,"offense,scoring",333,Tyler Venables,Junior,"Daniel (Central, SC)","(Central, SC)","QB, SS",170,13.1,28,,,,13
2018,"offense,scoring",334,Isaiah Davis,Junior,Joplin (MO),(MO),"RB, OLB",170,13.1,28,,,,13
2018,"offense,scoring",335,Deldrionn Amos,Senior,"South Pike (Magnolia, MS)","(Magnolia, MS)","RB, WR",170,12.1,26,,,,14
2018,"offense,scoring",336,Jeremiah Hunter,Junior,"Central (Fresno, CA)","(Fresno, CA)",WR,170,12.1,28,,,,14
2018,"offense,scoring",337,D'marcus Ross,Senior,"Capital Christian (Sacramento, CA)","(Sacramento, CA)","RB, LB",170,12.1,28,,,,14
2018,"offense,scoring",338,Chris Harness,Senior,Mishawaka (IN),(IN),FB,170,12.1,28,,,,14
2018,"offense,scoring",339,Roddrell Freeman,Sophomore,Mart (TX),(TX),"DE, RB",170,10.6,23,,,1,16
2018,"offense,scoring",340,Kade Guerra,Sophomore,"Fort Bend Chargers HomeSchool (Sugar Land, TX)","(Sugar Land, TX)","RB, DB",169,14.1,28,,1,,12
2018,"offense,scoring",341,Blake Counts,Senior,"Flathead (Kalispell, MT)","(Kalispell, MT)",RB,169,13.0,28,,1,,13
2018,"offense,scoring",342,Adrian Villegas,Senior,"Bosco Tech (Rosemead, CA)","(Rosemead, CA)","RB, LB",168,18.7,27,,,,9
2018,"offense,scoring",343,Maurice Hutchinson,Senior,"Parkway Christian (Sterling Heights, MI)","(Sterling Heights, MI)","RB, LB",168,16.8,25,,,,10
2018,"offense,scoring",344,Parker Phillips,Senior,Anderson (CA),(CA),"RB, OLB",168,16.8,28,,,,10
2018,"offense,scoring",345,Parker Thomas,Junior,Grantsville (UT),(UT),,168,16.8,28,,,,10
2018,"offense,scoring",346,J.d. Hart,Senior,Peyton (CO),(CO),"WR, CB",168,15.3,25,,4,,11
